"year","month","day","week","death","temp"
2012,4,28,2105,41,13.1708923339844
2012,4,29,2105,40,14.3933959960938
2012,4,30,2106,57,13.0538879394531
2012,5,1,2106,48,12.9025207519531
2012,5,2,2106,49,11.4547973632813
2012,5,3,2106,38,13.4284301757813
2012,5,4,2106,31,13.150048828125
2012,5,5,2106,49,11.1802917480469
2012,5,6,2106,38,10.1905456542969
2012,5,7,2107,51,11.73134765625
2012,5,8,2107,43,14.1187377929688
2012,5,9,2107,48,16.8059936523438
2012,5,10,2107,39,20.6531005859375
2012,5,11,2107,55,15.7663513183594
2012,5,12,2107,48,11.8992553710938
2012,5,13,2107,53,9.73467407226565
2012,5,14,2108,40,12.3254333496094
2012,5,15,2108,45,9.66115722656252
2012,5,16,2108,38,9.4518981933594
2012,5,17,2108,55,10.6157165527344
2012,5,18,2108,28,13.8777099609375
2012,5,19,2108,55,14.2656188964844
2012,5,20,2108,44,15.6330200195313
2012,5,21,2109,44,13.2443481445313
2012,5,22,2109,46,15.1849304199219
2012,5,23,2109,40,17.8560119628906
2012,5,24,2109,56,19.8390441894531
2012,5,25,2109,49,20.6443420410156
2012,5,26,2109,50,19.41689453125
2012,5,27,2109,40,19.5154357910156
2012,5,28,2110,45,18.4724060058594
2012,5,29,2110,44,18.3229614257813
2012,5,30,2110,51,18.5693603515625
2012,5,31,2110,46,17.0920654296875
2012,6,1,2110,40,17.3806701660156
2012,6,2,2110,45,19.8825317382813
2012,6,3,2110,59,17.52919921875
2012,6,4,2111,33,13.8098388671875
2012,6,5,2111,49,12.5996948242188
2012,6,6,2111,36,16.3799682617188
2012,6,7,2111,42,17.1918273925781
2012,6,8,2111,36,15.688623046875
2012,6,9,2111,34,14.0697265625
2012,6,10,2111,49,14.3268371582031
2012,6,11,2112,42,15.1441589355469
2012,6,12,2112,44,13.4573303222656
2012,6,13,2112,28,13.2225280761719
2012,6,14,2112,47,15.2195373535156
2012,6,15,2112,49,16.6573425292969
2012,6,16,2112,40,16.1414123535156
2012,6,17,2112,37,16.1624084472656
2012,6,18,2113,49,16.3586669921875
2012,6,19,2113,38,16.1967102050781
2012,6,20,2113,45,18.3446899414063
2012,6,21,2113,36,18.4775024414063
2012,6,22,2113,49,16.3508850097656
2012,6,23,2113,43,16.0718933105469
2012,6,24,2113,42,14.6741271972656
2012,6,25,2114,43,15.7134033203125
2012,6,26,2114,56,17.3861022949219
2012,6,27,2114,54,21.0514465332031
2012,6,28,2114,59,23.5815979003906
2012,6,29,2114,47,18.1658874511719
2012,6,30,2114,33,17.7391296386719
2012,7,1,2114,47,16.2139221191406
2012,7,2,2115,43,16.9879699707031
2012,7,3,2115,41,18.56728515625
2012,7,4,2115,51,20.7351623535156
2012,7,5,2115,43,18.8894592285156
2012,7,6,2115,47,17.0432067871094
2012,7,7,2115,45,17.6061645507813
2012,7,8,2115,55,17.4335876464844
2012,7,9,2116,51,17.8925109863281
2012,7,10,2116,36,17.33291015625
2012,7,11,2116,38,16.1225524902344
2012,7,12,2116,49,14.7161804199219
2012,7,13,2116,45,15.6700073242188
2012,7,14,2116,41,15.7398010253906
2012,7,15,2116,33,14.8426452636719
2012,7,16,2117,41,16.0316101074219
2012,7,17,2117,43,18.9706665039063
2012,7,18,2117,40,19.6522155761719
2012,7,19,2117,44,17.4171691894531
2012,7,20,2117,41,15.8899475097656
2012,7,21,2117,40,15.3361450195313
2012,7,22,2117,41,17.1475769042969
2012,7,23,2118,36,18.6107116699219
2012,7,24,2118,37,20.6290832519531
2012,7,25,2118,37,23.172509765625
2012,7,26,2118,45,24.3791748046875
2012,7,27,2118,44,23.5773254394531
2012,7,28,2118,38,19.6374755859375
2012,7,29,2118,44,15.7931762695313
2012,7,30,2119,39,15.5124755859375
2012,7,31,2119,31,17.5603576660156
2012,8,1,2119,43,20.6347595214844
2012,8,2,2119,37,19.6460510253906
2012,8,3,2119,42,19.0691162109375
2012,8,4,2119,30,18.9312683105469
2012,8,5,2119,31,17.8790832519531
2012,8,6,2120,37,17.4192138671875
2012,8,7,2120,42,17.9580017089844
2012,8,8,2120,43,20.0422302246094
2012,8,9,2120,44,20.4305053710938
2012,8,10,2120,41,20.0093933105469
2012,8,11,2120,47,20.2385803222656
2012,8,12,2120,36,20.7040344238281
2012,8,13,2121,41,20.952783203125
2012,8,14,2121,27,20.7853332519531
2012,8,15,2121,27,22.8786254882813
2012,8,16,2121,41,20.6276794433594
2012,8,17,2121,45,24.3224426269531
2012,8,18,2121,41,28.1468139648438
2012,8,19,2121,37,28.3497863769531
2012,8,20,2122,38,23.8020263671875
2012,8,21,2122,51,23.3773132324219
2012,8,22,2122,38,19.4467102050781
2012,8,23,2122,29,18.9619995117188
2012,8,24,2122,49,19.6683288574219
2012,8,25,2122,42,19.7288146972656
2012,8,26,2122,38,18.3389831542969
2012,8,27,2123,30,20.8411804199219
2012,8,28,2123,33,20.8812194824219
2012,8,29,2123,44,20.8056884765625
2012,8,30,2123,46,17.8056579589844
2012,8,31,2123,36,14.5435729980469
2012,9,1,2123,32,15.0454650878906
2012,9,2,2123,39,17.4411865234375
2012,9,3,2124,42,18.2366882324219
2012,9,4,2124,36,19.4178100585938
2012,9,5,2124,41,18.6826721191406
2012,9,6,2124,42,16.5288635253906
2012,9,7,2124,40,17.3591552734375
2012,9,8,2124,39,19.7775817871094
2012,9,9,2124,40,21.6197448730469
2012,9,10,2125,45,21.3294921875
2012,9,11,2125,31,16.8813110351563
2012,9,12,2125,29,14.4287353515625
2012,9,13,2125,42,14.3597961425781
2012,9,14,2125,49,14.1491943359375
2012,9,15,2125,42,16.2539306640625
2012,9,16,2125,42,16.5188842773438
2012,9,17,2126,53,16.7953735351563
2012,9,18,2126,44,15.3339477539063
2012,9,19,2126,45,12.7611938476563
2012,9,20,2126,30,12.3653503417969
2012,9,21,2126,44,12.4904724121094
2012,9,22,2126,44,13.3135620117188
2012,9,23,2126,45,17.1901489257813
2012,9,24,2127,51,16.8428283691406
2012,9,25,2127,37,13.9088989257813
2012,9,26,2127,51,14.1035400390625
2012,9,27,2127,35,12.8782287597656
2012,9,28,2127,41,13.1339660644531
2012,9,29,2127,36,12.9087158203125
2012,9,30,2127,53,10.7643981933594
2012,10,1,2128,47,12.148583984375
2012,10,2,2128,46,15.1187072753906
2012,10,3,2128,47,14.71767578125
2012,10,4,2128,47,14.2826782226563
2012,10,5,2128,42,17.2202392578125
2012,10,6,2128,53,15.6492553710938
2012,10,7,2128,52,13.1809936523438
2012,10,8,2129,55,13.2886291503906
2012,10,9,2129,48,14.5472351074219
2012,10,10,2129,57,12.737939453125
2012,10,11,2129,55,14.5836730957031
2012,10,12,2129,54,13.2224365234375
2012,10,13,2129,41,10.2497802734375
2012,10,14,2129,48,7.0091491699219
2012,10,15,2130,45,9.0145202636719
2012,10,16,2130,47,11.24599609375
2012,10,17,2130,52,13.2709289550781
2012,10,18,2130,49,15.8407531738281
2012,10,19,2130,53,16.9063354492188
2012,10,20,2130,52,14.444970703125
2012,10,21,2130,36,16.9849792480469
2012,10,22,2131,38,16.4246459960938
2012,10,23,2131,51,14.1238037109375
2012,10,24,2131,52,11.0582824707031
2012,10,25,2131,38,11.6928649902344
2012,10,26,2131,47,9.78841552734377
2012,10,27,2131,50,4.49971923828127
2012,10,28,2131,49,4.98500976562502
2012,10,29,2132,50,7.56063232421877
2012,10,30,2132,43,8.07863769531252
2012,10,31,2132,33,6.94265136718752
2012,11,1,2132,44,9.22390136718752
2012,11,2,2132,40,6.96334228515627
2012,11,3,2132,37,8.79338989257815
2012,11,4,2132,38,7.6280456542969
2012,11,5,2133,57,7.65435180664065
2012,11,6,2133,53,6.03826293945315
2012,11,7,2133,46,9.4085632324219
2012,11,8,2133,57,7.69552001953127
2012,11,9,2133,61,7.50075683593752
2012,11,10,2133,50,10.0748840332031
2012,11,11,2133,48,6.11257324218752
2012,11,12,2134,39,6.2694030761719
2012,11,13,2134,48,7.92122802734377
2012,11,14,2134,64,4.67608032226565
2012,11,15,2134,42,4.3233581542969
2012,11,16,2134,45,5.27102050781252
2012,11,17,2134,58,8.7539001464844
2012,11,18,2134,43,8.6644226074219
2012,11,19,2135,48,9.52510986328127
2012,11,20,2135,39,9.40474853515627
2012,11,21,2135,53,8.26436767578127
2012,11,22,2135,38,6.37276611328127
2012,11,23,2135,38,8.76738891601565
2012,11,24,2135,31,9.39278564453127
2012,11,25,2135,47,10.5407653808594
2012,11,26,2136,46,9.63237915039065
2012,11,27,2136,52,6.57015380859377
2012,11,28,2136,37,5.06484375000002
2012,11,29,2136,58,4.63713989257815
2012,11,30,2136,46,2.15520629882815
2012,12,1,2136,46,2.3330017089844
2012,12,2,2136,49,1.82692871093752
2012,12,3,2137,59,5.87005004882815
2012,12,4,2137,51,5.01189575195315
2012,12,5,2137,55,3.29549560546877
2012,12,6,2137,51,1.33846435546877
2012,12,7,2137,46,2.7330261230469
2012,12,8,2137,48,1.77456054687502
2012,12,9,2137,41,3.68190917968752
2012,12,10,2138,44,4.09697875976565
2012,12,11,2138,62,-0.331304931640602
2012,12,12,2138,68,-1.55890502929685
2012,12,13,2138,54,0.534356689453148
2012,12,14,2138,46,7.3671813964844
2012,12,15,2138,46,8.43453369140627
2012,12,16,2138,40,7.72213134765627
2012,12,17,2139,49,7.2169128417969
2012,12,18,2139,64,5.82985839843752
2012,12,19,2139,55,4.68703613281252
2012,12,20,2139,51,7.32100830078127
2012,12,21,2139,51,7.26833496093752
2012,12,22,2139,47,9.00591430664065
2012,12,23,2139,49,12.8264099121094
2012,12,24,2140,42,10.4893737792969
2012,12,25,2140,53,10.1211486816406
2012,12,26,2140,50,8.65444335937502
2012,12,27,2140,63,9.34707031250002
2012,12,28,2140,41,8.97014770507815
2012,12,29,2140,63,10.0205932617188
2012,12,30,2140,47,7.77263793945315
2012,12,31,2141,50,8.4993835449219
2013,1,1,2141,45,6.9598327636719
2013,1,2,2141,50,5.5023132324219
2013,1,3,2141,52,9.50893554687502
2013,1,4,2141,53,8.95021972656252
2013,1,5,2141,61,8.4534851074219
2013,1,6,2141,49,7.04293212890627
2013,1,7,2142,64,6.21087036132815
2013,1,8,2142,47,4.7636657714844
2013,1,9,2142,60,4.73946533203127
2013,1,10,2142,61,6.67287597656252
2013,1,11,2142,42,5.07293090820315
2013,1,12,2142,45,4.1207214355469
2013,1,13,2142,50,2.50847778320315
2013,1,14,2143,48,-0.413702392578102
2013,1,15,2143,73,0.509759521484398
2013,1,16,2143,77,-3.33975830078123
2013,1,17,2143,53,-4.14508666992185
2013,1,18,2143,44,-2.38593139648435
2013,1,19,2143,50,-1.15390624999998
2013,1,20,2143,46,-2.6505187988281
2013,1,21,2144,62,-1.3165344238281
2013,1,22,2144,53,0.465722656250023
2013,1,23,2144,56,1.67275390625002
2013,1,24,2144,62,-0.0236572265624773
2013,1,25,2144,50,-2.51505126953123
2013,1,26,2144,62,0.0241943359375227
2013,1,27,2144,48,4.3311706542969
2013,1,28,2145,71,5.53899536132815
2013,1,29,2145,60,10.7164245605469
2013,1,30,2145,57,11.1822448730469
2013,1,31,2145,50,6.96944580078127
2013,2,1,2145,52,7.88479003906252
2013,2,2,2145,54,3.63289794921877
2013,2,3,2145,52,2.8701110839844
2013,2,4,2146,51,8.2853942871094
2013,2,5,2146,52,4.45159301757815
2013,2,6,2146,48,3.8653503417969
2013,2,7,2146,63,2.6022888183594
2013,2,8,2146,51,0.869836425781273
2013,2,9,2146,48,0.328240966796898
2013,2,10,2146,42,0.701135253906273
2013,2,11,2147,53,4.6433044433594
2013,2,12,2147,75,1.90276489257815
2013,2,13,2147,58,-0.0121215820312273
2013,2,14,2147,45,2.59197387695315
2013,2,15,2147,58,4.83831176757815
2013,2,16,2147,48,2.71755371093752
2013,2,17,2147,50,2.86516723632815
2013,2,18,2148,64,2.1092468261719
2013,2,19,2148,47,1.85088500976565
2013,2,20,2148,52,2.11211547851565
2013,2,21,2148,50,-0.160131835937477
2013,2,22,2148,54,-1.49591674804685
2013,2,23,2148,46,-2.2098449707031
2013,2,24,2148,52,0.0272155761718977
2013,2,25,2149,44,0.798486328125023
2013,2,26,2149,66,2.61428222656252
2013,2,27,2149,52,3.2513366699219
2013,2,28,2149,58,2.9588562011719
2013,3,1,2149,50,2.74691162109377
2013,3,2,2149,56,2.4255310058594
2013,3,3,2149,38,2.61519775390627
2013,3,4,2150,51,5.80849609375002
2013,3,5,2150,55,9.21401367187502
2013,3,6,2150,61,9.8488708496094
2013,3,7,2150,59,9.8012634277344
2013,3,8,2150,61,9.3203063964844
2013,3,9,2150,46,9.52083740234377
2013,3,10,2150,40,5.93374023437502
2013,3,11,2151,50,1.26137695312502
2013,3,12,2151,60,-1.78317871093748
2013,3,13,2151,65,-3.49252929687498
2013,3,14,2151,53,-2.09003295898435
2013,3,15,2151,43,1.4182067871094
2013,3,16,2151,54,5.04897460937502
2013,3,17,2151,44,5.94710693359377
2013,3,18,2152,46,3.78481445312502
2013,3,19,2152,47,5.36464843750002
2013,3,20,2152,44,5.25872192382815
2013,3,21,2152,54,5.04152832031252
2013,3,22,2152,53,8.27376708984377
2013,3,23,2152,52,8.71303710937502
2013,3,24,2152,38,5.81881103515627
2013,3,25,2153,60,4.2017761230469
2013,3,26,2153,47,3.43001708984377
2013,3,27,2153,61,3.04482421875002
2013,3,28,2153,39,3.14571533203127
2013,3,29,2153,64,1.56185302734377
2013,3,30,2153,60,2.61370239257815
2013,3,31,2153,39,1.78606567382815
2013,4,1,2154,48,3.98861083984377
2013,4,2,2154,43,4.31051025390627
2013,4,3,2154,52,4.4206481933594
2013,4,4,2154,69,4.30864868164065
2013,4,5,2154,58,5.12227783203127
2013,4,6,2154,40,4.53106079101565
2013,4,7,2154,49,5.28182373046877
2013,4,8,2155,38,6.59954223632815
2013,4,9,2155,54,7.98549804687502
2013,4,10,2155,60,9.62163696289065
2013,4,11,2155,42,11.6545043945313
2013,4,12,2155,47,10.1576477050781
2013,4,13,2155,53,10.0571533203125
2013,4,14,2155,52,16.20791015625
2013,4,15,2156,52,14.006494140625
2013,4,16,2156,47,13.7474609375
2013,4,17,2156,59,15.988916015625
2013,4,18,2156,44,12.8439880371094
2013,4,19,2156,43,8.80632934570315
2013,4,20,2156,54,7.12117919921877
2013,4,21,2156,43,8.68438110351565
2013,4,22,2157,59,8.6063171386719
2013,4,23,2157,49,11.1069885253906
2013,4,24,2157,46,14.3541809082031
2013,4,25,2157,47,16.5960021972656
2013,4,26,2157,39,11.560693359375
2013,4,27,2157,41,7.6184020996094
2013,4,28,2157,33,7.52730712890627
2013,4,29,2158,48,8.6077819824219
2013,4,30,2158,38,9.5175720214844
2013,5,1,2158,41,11.2298522949219
2013,5,2,2158,50,11.7589050292969
2013,5,3,2158,61,12.0077758789063
2013,5,4,2158,43,11.8081298828125
2013,5,5,2158,45,12.7492614746094
2013,5,6,2159,40,13.0109191894531
2013,5,7,2159,46,14.1981140136719
2013,5,8,2159,52,14.4129272460938
2013,5,9,2159,40,12.9973083496094
2013,5,10,2159,39,11.6718994140625
2013,5,11,2159,47,12.5979858398438
2013,5,12,2159,35,11.4317260742188
2013,5,13,2160,54,13.010888671875
2013,5,14,2160,53,12.3898254394531
2013,5,15,2160,44,11.6827941894531
2013,5,16,2160,52,10.9766784667969
2013,5,17,2160,53,10.5430541992188
2013,5,18,2160,44,11.3455139160156
2013,5,19,2160,28,11.6925598144531
2013,5,20,2161,37,10.7879272460938
2013,5,21,2161,42,11.1736999511719
2013,5,22,2161,48,11.3105712890625
2013,5,23,2161,44,8.82463989257815
2013,5,24,2161,49,6.4904724121094
2013,5,25,2161,48,8.87819824218752
2013,5,26,2161,47,10.2436157226563
2013,5,27,2162,53,11.8919921875
2013,5,28,2162,53,11.4867797851563
2013,5,29,2162,47,10.5130859375
2013,5,30,2162,46,11.7438293457031
2013,5,31,2162,45,12.4934936523438
2013,6,1,2162,44,14.4471069335938
2013,6,2,2162,51,13.1119018554688
2013,6,3,2163,37,11.6594177246094
2013,6,4,2163,57,12.6431823730469
2013,6,5,2163,48,16.5790954589844
2013,6,6,2163,48,19.2693420410156
2013,6,7,2163,48,20.6032043457031
2013,6,8,2163,41,19.5397583007813
2013,6,9,2163,50,14.6691528320313
2013,6,10,2164,51,14.5558715820313
2013,6,11,2164,34,15.813623046875
2013,6,12,2164,46,17.6622863769531
2013,6,13,2164,53,15.0850769042969
2013,6,14,2164,42,14.1186157226563
2013,6,15,2164,35,15.6887451171875
2013,6,16,2164,42,16.5340515136719
2013,6,17,2165,47,21.2056213378906
2013,6,18,2165,43,22.3971801757813
2013,6,19,2165,37,21.5683837890625
2013,6,20,2165,49,18.5927673339844
2013,6,21,2165,37,16.3237548828125
2013,6,22,2165,44,15.5361572265625
2013,6,23,2165,37,14.87685546875
2013,6,24,2166,34,14.0182739257813
2013,6,25,2166,40,13.8338562011719
2013,6,26,2166,41,14.6488586425781
2013,6,27,2166,39,15.0903869628906
2013,6,28,2166,46,14.7107482910156
2013,6,29,2166,54,16.3784423828125
2013,6,30,2166,37,17.2115112304688
2013,7,1,2167,36,17.2272888183594
2013,7,2,2167,33,18.7249694824219
2013,7,3,2167,47,16.6035400390625
2013,7,4,2167,48,17.63515625
2013,7,5,2167,42,19.0096069335938
2013,7,6,2167,43,21.2182861328125
2013,7,7,2167,45,23.2057739257813
2013,7,8,2168,44,22.6892028808594
2013,7,9,2168,65,23.0189147949219
2013,7,10,2168,50,21.4528442382813
2013,7,11,2168,49,17.0973449707031
2013,7,12,2168,37,18.0827575683594
2013,7,13,2168,45,18.3361145019531
2013,7,14,2168,35,21.0682006835938
2013,7,15,2169,55,22.4421020507813
2013,7,16,2169,46,23.2874389648438
2013,7,17,2169,49,23.7021118164063
2013,7,18,2169,42,24.2251831054688
2013,7,19,2169,43,24.8098388671875
2013,7,20,2169,41,24.5501037597656
2013,7,21,2169,38,25.6908813476563
2013,7,22,2170,45,26.6054321289063
2013,7,23,2170,46,24.8043151855469
2013,7,24,2170,44,22.7763610839844
2013,7,25,2170,57,24.0567260742188
2013,7,26,2170,44,23.7040344238281
2013,7,27,2170,45,23.922998046875
2013,7,28,2170,43,20.9918151855469
2013,7,29,2171,40,20.315087890625
2013,7,30,2171,41,20.2214294433594
2013,7,31,2171,59,22.307763671875
2013,8,1,2171,43,26.1366516113281
2013,8,2,2171,35,26.2205749511719
2013,8,3,2171,35,21.4827209472656
2013,8,4,2171,40,21.7943054199219
2013,8,5,2172,43,23.4715209960938
2013,8,6,2172,36,20.9784790039063
2013,8,7,2172,50,18.194482421875
2013,8,8,2172,47,18.5035339355469
2013,8,9,2172,39,19.0915466308594
2013,8,10,2172,32,17.1672607421875
2013,8,11,2172,36,18.147119140625
2013,8,12,2173,43,18.1773315429688
2013,8,13,2173,31,16.5996032714844
2013,8,14,2173,44,17.3406616210938
2013,8,15,2173,44,20.5115905761719
2013,8,16,2173,43,21.4558959960938
2013,8,17,2173,48,21.3247314453125
2013,8,18,2173,41,20.6053100585938
2013,8,19,2174,53,18.2565246582031
2013,8,20,2174,42,17.7400451660156
2013,8,21,2174,46,19.5524841308594
2013,8,22,2174,37,21.0239807128906
2013,8,23,2174,43,22.3364807128906
2013,8,24,2174,44,19.5580993652344
2013,8,25,2174,32,14.7374206542969
2013,8,26,2175,43,17.0391174316406
2013,8,27,2175,48,17.98427734375
2013,8,28,2175,33,18.1607604980469
2013,8,29,2175,44,17.653466796875
2013,8,30,2175,28,17.5211120605469
2013,8,31,2175,34,18.2903686523438
2013,9,1,2175,29,15.9669738769531
2013,9,2,2176,25,16.2826477050781
2013,9,3,2176,50,18.3683410644531
2013,9,4,2176,36,21.9482360839844
2013,9,5,2176,53,23.6931396484375
2013,9,6,2176,49,19.3159118652344
2013,9,7,2176,43,17.4287353515625
2013,9,8,2176,35,16.6889282226563
2013,9,9,2177,42,14.5891967773438
2013,9,10,2177,45,14.2060791015625
2013,9,11,2177,43,14.1120849609375
2013,9,12,2177,44,14.5178161621094
2013,9,13,2177,46,15.3832641601563
2013,9,14,2177,53,14.5186096191406
2013,9,15,2177,42,14.7099853515625
2013,9,16,2178,46,13.5805297851563
2013,9,17,2178,51,12.9618774414063
2013,9,18,2178,46,14.9121337890625
2013,9,19,2178,47,14.4551025390625
2013,9,20,2178,46,15.6708312988281
2013,9,21,2178,41,14.9795776367188
2013,9,22,2178,41,18.0895324707031
2013,9,23,2179,41,17.532373046875
2013,9,24,2179,45,16.2484985351563
2013,9,25,2179,39,17.7426696777344
2013,9,26,2179,42,17.6593872070313
2013,9,27,2179,40,17.1091552734375
2013,9,28,2179,37,18.36318359375
2013,9,29,2179,51,17.0630126953125
2013,9,30,2180,48,16.4638305664063
2013,10,1,2180,50,16.7158447265625
2013,10,2,2180,38,17.6431823730469
2013,10,3,2180,51,19.2455993652344
2013,10,4,2180,44,18.6910034179688
2013,10,5,2180,52,15.8135314941406
2013,10,6,2180,47,14.6638427734375
2013,10,7,2181,51,14.4570251464844
2013,10,8,2181,46,14.4439636230469
2013,10,9,2181,30,14.6676879882813
2013,10,10,2181,44,9.93303833007815
2013,10,11,2181,58,8.9470153808594
2013,10,12,2181,42,8.70089111328127
2013,10,13,2181,49,9.5828796386719
2013,10,14,2182,57,11.5618225097656
2013,10,15,2182,50,11.6076293945313
2013,10,16,2182,45,9.64815673828127
2013,10,17,2182,44,12.9921508789063
2013,10,18,2182,41,11.0056396484375
2013,10,19,2182,47,14.3007446289063
2013,10,20,2182,45,15.1768432617188
2013,10,21,2183,45,16.07314453125
2013,10,22,2183,54,17.5899597167969
2013,10,23,2183,50,16.2908264160156
2013,10,24,2183,42,14.2247863769531
2013,10,25,2183,50,16.5623107910156
2013,10,26,2183,57,16.7204223632813
2013,10,27,2183,60,15.0270629882813
2013,10,28,2184,53,14.8283630371094
2013,10,29,2184,47,10.40126953125
2013,10,30,2184,40,9.40126953125002
2013,10,31,2184,42,9.41884765625002
2013,11,1,2184,37,9.91951904296877
2013,11,2,2184,34,13.80166015625
2013,11,3,2184,39,10.1169982910156
2013,11,4,2185,43,10.1781860351563
2013,11,5,2185,40,8.17180786132815
2013,11,6,2185,55,13.3735290527344
